Iteration,Combination,Total Processing Time (sec),Total Execution Time (sec),Scripts Executed,Individual Processing Times,Individual Execution Times,Files Processed Per Script,First Image Pixels,First Audio Samples,Image Source Dir,Audio Source Dir,Peak RAM Usage (MB),Peak GPU Usage (%),Peak GPU Memory (MB),Average CPU Usage Per Core,Number of Cores Used,Average GPU Clock (MHz),Total RAM (GB),Total CPU Cores,Total GPU Memory (GB),CPU Model,GPU Model
1,sppd,0.02722013597258676,34.2423152923584,"Speech, Predict, Predict, Detect","0.018258, 0.003249, 0.002783, 0.002930","9.768, 8.740, 7.975, 7.760","54, 508, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12440.27734375,58,3262.25,"29.3, 49.1, 34.7, 1.2, 9.6, 3.6, 0.1, 0.8, 36.7, 17.0, 3.5, 14.0, 3.6, 36.2, 5.4, 33.4, 13.0, 44.3, 3.4, 1.6, 8.4, 0.0, 1.3, 0.7, 14.7, 6.2, 3.3, 5.7, 5.8, 9.6, 5.5, 20.4",20,2750.9868421052633,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,sppp,0.02702528514144065,34.42677044868469,"Speech, Predict, Predict, Predict","0.018360, 0.003020, 0.002668, 0.002978","10.204, 8.184, 7.407, 8.632","54, 508, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12476.70703125,78,3262.25,"16.1, 27.1, 6.6, 2.1, 3.7, 7.8, 7.0, 0.4, 28.4, 3.3, 2.4, 3.4, 5.8, 75.6, 20.5, 9.3, 24.4, 44.5, 45.0, 1.9, 1.8, 5.8, 11.7, 1.1, 30.2, 8.5, 6.0, 2.3, 5.7, 9.9, 4.6, 12.7",21,2678.318777292576,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,dsss,0.0577844887722368,35.43113923072815,"Detect, Speech, Speech, Speech","0.002534, 0.018405, 0.017815, 0.019031","6.966, 9.707, 9.389, 9.369","508, 54, 54, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12514.07421875,81,3262.25,"24.6, 28.2, 5.7, 2.5, 2.3, 13.9, 7.6, 2.9, 38.3, 57.0, 3.8, 3.9, 3.3, 2.1, 3.8, 12.8, 41.9, 31.2, 4.2, 1.9, 6.1, 18.7, 8.4, 13.7, 17.2, 41.4, 3.9, 1.8, 4.2, 2.6, 2.9, 19.1",17,2662.7872340425533,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,dssd,0.04259416907261593,33.596086740493774,"Detect, Speech, Speech, Detect","0.002517, 0.018318, 0.019195, 0.002565","6.903, 9.187, 10.381, 7.125","508, 54, 54, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12497.77734375,49,3262.25,"28.2, 18.2, 51.6, 1.7, 2.1, 9.5, 12.5, 1.7, 27.2, 35.5, 4.8, 3.8, 6.2, 2.2, 5.8, 5.5, 19.6, 28.3, 4.1, 0.7, 1.6, 24.2, 3.0, 1.7, 36.1, 62.2, 1.4, 7.8, 5.9, 0.5, 2.0, 7.9",18,2694.14798206278,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,dssp,0.04132576727909012,36.085811614990234,"Detect, Speech, Speech, Predict","0.002532, 0.018055, 0.017944, 0.002795","6.941, 9.230, 12.162, 7.752","508, 54, 54, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12510.859375,79,3262.25,"15.4, 10.1, 16.6, 0.9, 2.7, 5.5, 10.8, 5.1, 17.4, 7.1, 41.5, 4.8, 2.3, 3.3, 13.9, 8.0, 22.9, 12.7, 44.4, 0.7, 2.3, 59.8, 9.5, 2.5, 60.8, 1.8, 2.0, 3.8, 6.3, 1.1, 7.7, 15.2",20,2660.25,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,dsds,0.041112120078740155,33.18118405342102,"Detect, Speech, Detect, Speech","0.002742, 0.017561, 0.002716, 0.018094","7.489, 9.386, 7.465, 8.841","508, 54, 508, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12538.375,83,3262.25,"35.9, 6.0, 1.1, 5.2, 3.1, 15.2, 16.3, 10.6, 28.1, 29.5, 14.5, 3.6, 19.5, 2.1, 4.6, 7.5, 42.2, 4.0, 2.0, 2.7, 1.2, 41.5, 22.4, 5.6, 24.5, 39.6, 1.4, 2.0, 8.1, 1.8, 16.1, 17.2",20,2705.158371040724,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,dsdd,0.02721384784193643,31.150100231170654,"Detect, Speech, Detect, Detect","0.002772, 0.019201, 0.002626, 0.002615","7.396, 9.432, 7.204, 7.119","508, 54, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12477.76171875,77,3262.25,"19.4, 16.6, 12.0, 1.5, 1.3, 16.2, 3.1, 2.7, 31.1, 10.1, 20.3, 1.3, 0.6, 0.5, 1.7, 14.4, 49.7, 9.5, 50.2, 2.2, 3.1, 29.5, 1.2, 2.6, 0.5, 45.0, 44.9, 2.6, 2.9, 0.7, 1.5, 35.1",15,2732.31884057971,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,dsdp,0.025869379265091866,31.277228355407715,"Detect, Speech, Detect, Predict","0.002613, 0.017753, 0.002631, 0.002872","7.230, 8.624, 7.258, 8.164","508, 54, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12485.33984375,83,3262.25,"25.6, 31.7, 42.7, 2.8, 1.5, 7.4, 2.1, 0.1, 73.0, 18.8, 17.1, 2.3, 1.5, 8.7, 2.2, 10.3, 23.0, 9.4, 30.7, 4.6, 2.8, 40.4, 1.4, 0.8, 25.2, 7.2, 4.9, 1.2, 3.3, 14.7, 0.5, 20.3",17,2749.110576923077,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,dsps,0.04272023308544765,33.0682578086853,"Detect, Speech, Predict, Speech","0.002643, 0.018818, 0.002857, 0.018403","7.247, 8.727, 7.906, 9.188","508, 54, 508, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12565.18359375,77,3262.25,"52.8, 5.5, 20.4, 10.9, 3.1, 5.7, 5.4, 1.8, 28.3, 42.8, 4.8, 3.2, 4.6, 9.5, 4.3, 31.4, 39.9, 4.7, 16.4, 2.9, 3.1, 46.6, 1.3, 0.9, 41.9, 1.1, 2.6, 1.1, 6.6, 11.3, 1.5, 18.8",17,2701.7727272727275,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,dspd,0.026568558544765235,32.29549789428711,"Detect, Speech, Predict, Detect","0.002796, 0.018304, 0.002821, 0.002648","7.612, 9.328, 8.006, 7.350","508, 54, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12490.8046875,74,3262.25,"10.2, 12.2, 2.3, 21.3, 77.8, 1.2, 17.8, 1.9, 55.5, 30.7, 3.9, 17.4, 1.0, 5.5, 8.6, 24.3, 29.1, 1.5, 0.9, 27.4, 11.1, 2.6, 1.2, 1.1, 23.3, 15.2, 1.7, 5.4, 2.8, 2.7, 6.1, 14.9",19,2717.232558139535,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,dspp,0.027146511956838728,32.37672448158264,"Detect, Speech, Predict, Predict","0.002623, 0.018557, 0.003149, 0.002817","7.253, 8.877, 8.332, 7.916","508, 54, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12491.2890625,73,3262.25,"18.8, 4.6, 2.7, 31.4, 14.8, 2.4, 22.4, 1.9, 45.5, 42.2, 3.6, 36.7, 2.6, 4.4, 2.4, 36.9, 35.4, 3.4, 1.8, 14.0, 63.7, 2.3, 5.5, 1.1, 9.6, 1.0, 3.0, 0.7, 2.4, 2.0, 4.4, 14.7",14,2734.2558139534885,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,ddss,0.041590680956547096,31.85211491584778,"Detect, Detect, Speech, Speech","0.002588, 0.002541, 0.018241, 0.018222","7.076, 7.050, 8.706, 9.021","508, 508, 54, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12568.58203125,79,3262.25,"33.5, 5.7, 4.3, 27.3, 3.9, 16.6, 12.0, 18.3, 18.2, 48.4, 5.7, 22.7, 2.8, 4.5, 2.4, 24.5, 17.5, 4.0, 9.6, 2.7, 9.0, 46.7, 4.2, 2.9, 29.2, 8.9, 1.2, 2.0, 3.8, 0.8, 4.3, 52.8",18,2708.1367924528304,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
